ID,Lugar,Etapa,Mes,Fecha,Dia,Hora,Usuario,ID_barrio,Barrio1,comuna,Estrato,Hora1,hora_r
7308,SIN INFORMACION,INDAGACIÓN,abril,2020-04-27,lunes,15:30:00,PONAL_WS,1904.0,Urbanización Tequendama,19,5,1900-01-01 15:30:00,16
7309,SIN INFORMACION,INDAGACIÓN,abril,2020-04-28,martes,07:20:00,PONAL_WS,1405.0,José Manuel Marroquín II,14,2,1900-01-01 07:20:00,7
7310,SIN INFORMACION,INDAGACIÓN,abril,2020-04-28,martes,07:30:00,PONAL_WS,1305.0,Los Comuneros II Etapa,13,2,1900-01-01 07:30:00,8
7311,SIN INFORMACION,INDAGACIÓN,marzo,2020-03-19,jueves,00:00:00,PONAL_WS,609.0,Petecuy III,6,2,1900-01-01 00:00:00,0
7312,SIN INFORMACION,INDAGACIÓN,abril,2020-04-27,lunes,16:00:00,PONAL_WS,1406.0,José Manuel Marroquín I,14,2,1900-01-01 16:00:00,16
7313,SIN INFORMACION,INDAGACIÓN,abril,2020-04-23,jueves,04:00:00,PONAL_WS,698.0,Sector Puente del Comercio,6,2,1900-01-01 04:00:00,4
7314,SIN INFORMACION,INDAGACIÓN,abril,2020-04-27,lunes,13:30:00,PONAL_WS,1916.0,Los Cámbulos,19,4,1900-01-01 13:30:00,14
7315,SIN INFORMACION,INDAGACIÓN,abril,2020-04-15,miércoles,23:30:00,PONAL_WS,214.0,La Paz,2,3,1900-01-01 23:30:00,0
7316,SIN INFORMACION,INDAGACIÓN,abril,2020-04-27,lunes,08:00:00,PONAL_WS,599.0,Villa del Prado - El Guabito,5,3,1900-01-01 08:00:00,8
7317,SIN INFORMACION,INDAGACIÓN,abril,2020-04-27,lunes,19:30:00,PONAL_WS,1780.0,El Ingenio,17,5,1900-01-01 19:30:00,20
7318,SIN INFORMACION,INDAGACIÓN,abril,2020-04-26,domingo,23:00:00,PONAL_WS,1781.0,Mayapan - Las Vegas,17,5,1900-01-01 23:00:00,23
7319,SIN INFORMACION,INDAGACIÓN,abril,2020-04-16,jueves,20:00:00,PONAL_WS,1774.0,Caney,17,4,1900-01-01 20:00:00,20
7320,SIN INFORMACION,INDAGACIÓN,marzo,2020-03-23,lunes,10:00:00,PONAL_WS,101.0,Terrón Colorado,1,2,1900-01-01 10:00:00,10
7321,SIN INFORMACION,INDAGACIÓN,abril,2020-04-28,martes,05:30:00,PONAL_WS,608.0,Los Guaduales,6,3,1900-01-01 05:30:00,6
7322,LOCAL COMERCIAL,INDAGACIÓN,abril,2020-04-27,lunes,21:00:00,PONAL_WS,1789.0,El Gran Limonar - Cataya,17,5,1900-01-01 21:00:00,21
7323,SIN INFORMACION,INDAGACIÓN,abril,2020-04-27,lunes,11:00:00,PONAL_WS,406.0,Salomia,4,3,1900-01-01 11:00:00,11
7324,VIA PUBLICA,INDAGACIÓN,abril,2020-04-26,domingo,19:30:00,JVILLARREALM1,1404.0,Las Orquídeas,14,1,1900-01-01 19:30:00,20
7325,DOMICILIO,INDAGACIÓN,abril,2020-04-27,lunes,21:30:00,JCHACUA,1504.0,Vallado,15,2,1900-01-01 21:30:00,22
7326,ENTIDAD PUBLICA / ESTATAL,INDAGACIÓN,abril,2020-04-26,domingo,05:00:00,JCHACUA,1596.0,Ciudad Cordoba,15,3,1900-01-01 05:00:00,5
7327,ESTABLECIMIENTO DE COMERCIO,INDAGACIÓN,abril,2020-04-28,martes,13:00:00,JBOTINA,1804.0,Meléndez,18,3,1900-01-01 13:00:00,13
7328,SIN INFORMACION,INDAGACIÓN,abril,2020-04-28,martes,03:00:00,PONAL_WS,1210.0,El Rodeo,12,2,1900-01-01 03:00:00,3
7329,SIN INFORMACION,QUERELLABLE,abril,2020-04-27,lunes,11:25:00,PONAL_WS,604.0,Los Alcázares,6,3,1900-01-01 11:25:00,11
7330,VIA PUBLICA,INDAGACIÓN,abril,2020-04-08,miércoles,04:30:00,PONAL_WS,206.0,Centenario,2,5,1900-01-01 04:30:00,4
7331,SIN INFORMACION,INDAGACIÓN,abril,2020-04-20,lunes,13:00:00,PONAL_WS,1390.0,Yira Castro,13,2,1900-01-01 13:00:00,13
7332,SIN INFORMACION,INDAGACIÓN,abril,2020-04-28,martes,09:30:00,PONAL_WS,101.0,Terrón Colorado,1,2,1900-01-01 09:30:00,10
7333,SIN INFORMACION,INDAGACIÓN,abril,2020-04-28,martes,12:00:00,PONAL_WS,205.0,Juanambú,2,5,1900-01-01 12:00:00,12
7334,SIN INFORMACION,INDAGACIÓN,abril,2020-04-18,sábado,02:00:00,PONAL_WS,3000.0,Rural,30,2,1900-01-01 02:00:00,2
7335,SIN INFORMACION,INDAGACIÓN,abril,2020-04-28,martes,08:30:00,PONAL_WS,607.0,La Rivera I,6,2,1900-01-01 08:30:00,8
7336,SIN INFORMACION,INDAGACIÓN,abril,2020-04-28,martes,16:00:00,PONAL_WS,3000.0,Rural,30,2,1900-01-01 16:00:00,16
7337,SIN INFORMACION,INDAGACIÓN,abril,2020-04-27,lunes,12:05:00,PONAL_WS,1018.0,San Judas Tadeo II,10,3,1900-01-01 12:05:00,12
7338,SIN INFORMACION,INDAGACIÓN,abril,2020-04-29,miércoles,04:30:00,PONAL_WS,1014.0,Colseguros Andes,10,4,1900-01-01 04:30:00,4
7339,SIN INFORMACION,INDAGACIÓN,abril,2020-04-29,miércoles,05:30:00,PONAL_WS,497.0,La Alianza,4,3,1900-01-01 05:30:00,6
7340,SIN INFORMACION,INDAGACIÓN,abril,2020-04-28,martes,14:00:00,PONAL_WS,1813.0,Alférez Real,18,3,1900-01-01 14:00:00,14
7341,SIN INFORMACION,INDAGACIÓN,abril,2020-04-29,miércoles,07:00:00,PONAL_WS,199.0,Aguacatal,1,1,1900-01-01 07:00:00,7
7342,SIN INFORMACION,INDAGACIÓN,abril,2020-04-28,martes,15:30:00,PONAL_WS,1101.0,Barrio San Carlos,11,3,1900-01-01 15:30:00,16
7343,SIN INFORMACION,INDAGACIÓN,abril,2020-04-28,martes,07:00:00,PONAL_WS,1401.0,Alfonso Bonilla Aragón,14,1,1900-01-01 07:00:00,7
7344,SIN INFORMACION,INDAGACIÓN,abril,2020-04-17,viernes,09:00:00,PONAL_WS,294.0,Vipasa,2,4,1900-01-01 09:00:00,9
7345,SIN INFORMACION,INDAGACIÓN,abril,2020-04-25,sábado,12:30:00,PONAL_WS,1596.0,Ciudad Cordoba,15,3,1900-01-01 12:30:00,12
7346,SIN INFORMACION,INDAGACIÓN,abril,2020-04-28,martes,14:15:00,PONAL_WS,1703.0,Ciudadela Comfandi,17,3,1900-01-01 14:15:00,14
7347,SIN INFORMACION,INDAGACIÓN,abril,2020-04-28,martes,18:30:00,PONAL_WS,1395.0,Los Lagos,13,2,1900-01-01 18:30:00,18
7348,SIN INFORMACION,INDAGACIÓN,abril,2020-04-20,lunes,01:30:00,VLEON,903.0,Junín,9,3,1900-01-01 01:30:00,2
7349,DOMICILIO,JUICIO,abril,2020-04-29,miércoles,20:20:00,GARANGOC1,2006.0,Brisas de Mayo,20,1,1900-01-01 20:20:00,20
7350,VIA PUBLICA,INDAGACIÓN,abril,2020-04-29,miércoles,12:30:00,JVILLARREALM1,303.0,San Antonio,3,3,1900-01-01 12:30:00,12
7351,CENTRO COMERCIAL,INDAGACIÓN,abril,2020-04-30,jueves,02:10:00,VIVCOLLA,402.0,Santander,4,2,1900-01-01 02:10:00,2
7352,VIA PUBLICA,INDAGACIÓN,abril,2020-04-30,jueves,11:40:00,ESAA,1785.0,Los Portales - Nuevo Rey,17,5,1900-01-01 11:40:00,12
7353,DOMICILIO,INDAGACIÓN,abril,2020-04-25,sábado,06:00:00,RRAMIREZA3,1403.0,Manuela Beltran,14,1,1900-01-01 06:00:00,6
7354,SIN INFORMACION,INDAGACIÓN,abril,2020-04-30,jueves,08:10:00,CMENDEZR1,1013.0,Panamericano,10,3,1900-01-01 08:10:00,8
7355,SIN INFORMACION,INDAGACIÓN,abril,2020-04-29,miércoles,15:00:00,PONAL_WS,904.0,Guayaquil,9,3,1900-01-01 15:00:00,15
7356,SIN INFORMACION,INDAGACIÓN,abril,2020-04-28,martes,12:30:00,PONAL_WS,610.0,Ciudadela Floralia,6,2,1900-01-01 12:30:00,12
7357,SIN INFORMACION,QUERELLABLE,abril,2020-04-25,sábado,03:00:00,PONAL_WS,2105.0,Los Lideres,21,1,1900-01-01 03:00:00,3
7358,SIN INFORMACION,INDAGACIÓN,abril,2020-04-29,miércoles,17:00:00,PONAL_WS,209.0,San Vicente,2,4,1900-01-01 17:00:00,17
7359,SIN INFORMACION,INDAGACIÓN,abril,2020-04-28,martes,15:30:00,PONAL_WS,1921.0,Nueva Tequendama,19,5,1900-01-01 15:30:00,16
7360,SIN INFORMACION,INDAGACIÓN,abril,2020-04-29,miércoles,02:30:00,PONAL_WS,1101.0,Barrio San Carlos,11,3,1900-01-01 02:30:00,2
7361,SIN INFORMACION,INDAGACIÓN,abril,2020-04-29,miércoles,18:30:00,PONAL_WS,1774.0,Caney,17,4,1900-01-01 18:30:00,18
7362,SIN INFORMACION,INDAGACIÓN,abril,2020-04-28,martes,20:30:00,PONAL_WS,1304.0,El Poblado II,13,2,1900-01-01 20:30:00,20
7363,SIN INFORMACION,INDAGACIÓN,abril,2020-04-20,lunes,13:00:00,PONAL_WS,1390.0,Yira Castro,13,2,1900-01-01 13:00:00,13
7364,SIN INFORMACION,INDAGACIÓN,abril,2020-04-29,miércoles,20:00:00,PONAL_WS,1775.0,Lili,17,4,1900-01-01 20:00:00,20
7365,SIN INFORMACION,INDAGACIÓN,abril,2020-04-29,miércoles,15:30:00,PONAL_WS,404.0,Las Delicas,4,3,1900-01-01 15:30:00,16
7366,SIN INFORMACION,INDAGACIÓN,abril,2020-04-29,miércoles,21:00:00,PONAL_WS,2197.0,Ciudadela del Rio - CVC,21,2,1900-01-01 21:00:00,21
7367,SIN INFORMACION,INDAGACIÓN,abril,2020-04-29,miércoles,03:00:00,PONAL_WS,1697.0,Ciudad 2000,16,4,1900-01-01 03:00:00,3
7368,SIN INFORMACION,INDAGACIÓN,abril,2020-04-30,jueves,06:10:00,PONAL_WS,1406.0,José Manuel Marroquín I,14,2,1900-01-01 06:10:00,6
7369,SIN INFORMACION,INDAGACIÓN,abril,2020-04-21,martes,05:30:00,PONAL_WS,810.0,El Troncal,8,3,1900-01-01 05:30:00,6
7370,SIN INFORMACION,INDAGACIÓN,abril,2020-04-03,viernes,06:30:00,PONAL_WS,2106.0,Desepaz Invicali,21,1,1900-01-01 06:30:00,6
7371,SIN INFORMACION,INDAGACIÓN,abril,2020-04-30,jueves,08:30:00,PONAL_WS,205.0,Juanambú,2,5,1900-01-01 08:30:00,8
7372,SIN INFORMACION,INDAGACIÓN,abril,2020-04-28,martes,06:30:00,PONAL_WS,1015.0,San Cristóbal,10,3,1900-01-01 06:30:00,6
7373,SIN INFORMACION,INDAGACIÓN,abril,2020-04-30,jueves,12:00:00,PONAL_WS,1904.0,Urbanización Tequendama,19,5,1900-01-01 12:00:00,12
7374,SIN INFORMACION,INDAGACIÓN,abril,2020-04-29,miércoles,19:25:00,PONAL_WS,308.0,La Merced,3,3,1900-01-01 19:25:00,19
7375,SIN INFORMACION,INDAGACIÓN,abril,2020-04-29,miércoles,02:30:00,PONAL_WS,211.0,Prados del Norte,2,5,1900-01-01 02:30:00,2
7376,SIN INFORMACION,INDAGACIÓN,abril,2020-04-30,jueves,02:30:00,PONAL_WS,1906.0,San Fernando Nuevo,19,4,1900-01-01 02:30:00,2
7377,SIN INFORMACION,INDAGACIÓN,abril,2020-04-28,martes,15:45:00,PONAL_WS,1596.0,Ciudad Cordoba,15,3,1900-01-01 15:45:00,16
7378,SIN INFORMACION,INDAGACIÓN,abril,2020-04-30,jueves,10:00:00,PONAL_WS,1781.0,Mayapan - Las Vegas,17,5,1900-01-01 10:00:00,10
7379,SIN INFORMACION,INDAGACIÓN,abril,2020-04-30,jueves,10:00:00,PONAL_WS,411.0,Ignacio Rengifo,4,3,1900-01-01 10:00:00,10
7380,SIN INFORMACION,INDAGACIÓN,marzo,2020-03-13,viernes,03:30:00,PONAL_WS,202.0,Santa Teresita,2,6,1900-01-01 03:30:00,4
7381,SIN INFORMACION,INDAGACIÓN,abril,2020-04-18,sábado,08:00:00,PONAL_WS,1402.0,Alirio Mora Beltran,14,2,1900-01-01 08:00:00,8
7382,SIN INFORMACION,INDAGACIÓN,abril,2020-04-20,lunes,02:30:00,PONAL_WS,1910.0,San Fernando Viejo,19,5,1900-01-01 02:30:00,2
7383,SIN INFORMACION,INDAGACIÓN,abril,2020-04-30,jueves,11:30:00,PONAL_WS,1596.0,Ciudad Cordoba,15,3,1900-01-01 11:30:00,12
7384,SIN INFORMACION,INDAGACIÓN,abril,2020-04-30,jueves,06:00:00,PONAL_WS,2108.0,Ciudad Talanga,21,1,1900-01-01 06:00:00,6
7385,VIA PUBLICA,INDAGACIÓN,abril,2020-04-27,lunes,18:30:00,JVILLARREALM1,219.0,Brisas de Los Álamos,2,3,1900-01-01 18:30:00,18
7386,VIA PUBLICA,INDAGACIÓN,abril,2020-04-29,miércoles,10:05:00,JVILLARREALM1,1403.0,Manuela Beltran,14,1,1900-01-01 10:05:00,10
7387,ESTABLECIMIENTO DE COMERCIO,INDAGACIÓN,mayo,2020-05-01,viernes,19:50:00,VIVCOLLA,3000.0,Rural,30,2,1900-01-01 19:50:00,20
7388,SIN INFORMACION,INDAGACIÓN,abril,2020-04-28,martes,10:00:00,PONAL_WS,2108.0,Ciudad Talanga,21,1,1900-01-01 10:00:00,10
7389,SIN INFORMACION,INDAGACIÓN,abril,2020-04-29,miércoles,09:00:00,PONAL_WS,1914.0,Champagnat,19,4,1900-01-01 09:00:00,9
7390,SIN INFORMACION,INDAGACIÓN,abril,2020-04-14,martes,05:30:00,PONAL_WS,809.0,Industrial,8,2,1900-01-01 05:30:00,6
7391,PARQUEADERO,INDAGACIÓN,abril,2020-04-30,jueves,15:00:00,PONAL_WS,1908.0,Santa Isabel,19,5,1900-01-01 15:00:00,15
7392,SIN INFORMACION,INDAGACIÓN,marzo,2020-03-09,lunes,10:30:00,PONAL_WS,599.0,Villa del Prado - El Guabito,5,3,1900-01-01 10:30:00,10
7393,SIN INFORMACION,INDAGACIÓN,abril,2020-04-29,miércoles,04:30:00,PONAL_WS,1905.0,Eucaristico,19,4,1900-01-01 04:30:00,4
7394,SIN INFORMACION,INDAGACIÓN,abril,2020-04-29,miércoles,09:00:00,PONAL_WS,1603.0,Unión de Vivienda Popular,16,2,1900-01-01 09:00:00,9
7395,SIN INFORMACION,INDAGACIÓN,abril,2020-04-29,miércoles,17:30:00,PONAL_WS,295.0,Urbanización La Flora,2,5,1900-01-01 17:30:00,18
7396,SIN INFORMACION,INDAGACIÓN,abril,2020-04-21,martes,02:00:00,PONAL_WS,1495.0,Puerta del Sol,14,1,1900-01-01 02:00:00,2
7397,SIN INFORMACION,INDAGACIÓN,abril,2020-04-30,jueves,14:45:00,PONAL_WS,703.0,Alfonso Lopez III,7,3,1900-01-01 14:45:00,15
7398,SIN INFORMACION,INDAGACIÓN,abril,2020-04-30,jueves,11:00:00,PONAL_WS,597.0,Los Andes B - La Riviera,5,3,1900-01-01 11:00:00,11
7399,SIN INFORMACION,INDAGACIÓN,abril,2020-04-30,jueves,04:42:00,PONAL_WS,219.0,Brisas de Los Álamos,2,3,1900-01-01 04:42:00,5
7400,SIN INFORMACION,INDAGACIÓN,abril,2020-04-29,miércoles,22:30:00,PONAL_WS,501.0,El Sena,5,3,1900-01-01 22:30:00,22
7401,SIN INFORMACION,INDAGACIÓN,abril,2020-04-29,miércoles,10:00:00,PONAL_WS,497.0,La Alianza,4,3,1900-01-01 10:00:00,10
7402,SIN INFORMACION,INDAGACIÓN,mayo,2020-05-01,viernes,07:09:00,PONAL_WS,2003.0,Siloé,20,1,1900-01-01 07:09:00,7
7403,SIN INFORMACION,INDAGACIÓN,abril,2020-04-30,jueves,13:12:00,PONAL_WS,901.0,Alameda,9,3,1900-01-01 13:12:00,13
7404,SIN INFORMACION,INDAGACIÓN,abril,2020-04-29,miércoles,06:30:00,PONAL_WS,1808.0,Prados del Sur,18,2,1900-01-01 06:30:00,6
7405,SIN INFORMACION,INDAGACIÓN,abril,2020-04-20,lunes,19:00:00,PONAL_WS,1498.0,Promociones Populares B,14,1,1900-01-01 19:00:00,19
7406,SIN INFORMACION,INDAGACIÓN,abril,2020-04-30,jueves,03:00:00,PONAL_WS,1697.0,Ciudad 2000,16,4,1900-01-01 03:00:00,3
7407,SIN INFORMACION,INDAGACIÓN,abril,2020-04-30,jueves,19:10:00,PONAL_WS,595.0,Villa del Sol,5,4,1900-01-01 19:10:00,19
7408,SIN INFORMACION,INDAGACIÓN,mayo,2020-05-01,viernes,07:00:00,PONAL_WS,199.0,Aguacatal,1,1,1900-01-01 07:00:00,7
7409,SIN INFORMACION,INDAGACIÓN,abril,2020-04-01,miércoles,03:30:00,PONAL_WS,1406.0,José Manuel Marroquín I,14,2,1900-01-01 03:30:00,4
7410,ZONA DE PARQUEO,INDAGACIÓN,abril,2020-04-30,jueves,00:00:00,JVILLARREALM1,1011.0,Barrio Departamental,10,4,1900-01-01 00:00:00,0
7411,VIA PUBLICA,INDAGACIÓN,mayo,2020-05-01,viernes,18:20:00,JVILLARREALM1,1910.0,San Fernando Viejo,19,5,1900-01-01 18:20:00,18
7412,ZONA DE PARQUEO,INDAGACIÓN,mayo,2020-05-02,sábado,06:00:00,JVILLARREALM1,1794.0,Prados del Limonar,17,4,1900-01-01 06:00:00,6
7413,SIN INFORMACION,INDAGACIÓN,mayo,2020-05-01,viernes,07:30:00,PONAL_WS,702.0,Alfonso Lopez II,7,3,1900-01-01 07:30:00,8
7414,SIN INFORMACION,INDAGACIÓN,mayo,2020-05-01,viernes,11:30:00,PONAL_WS,908.0,Belalcázar,9,3,1900-01-01 11:30:00,12
7415,SIN INFORMACION,INDAGACIÓN,mayo,2020-05-01,viernes,02:00:00,PONAL_WS,1906.0,San Fernando Nuevo,19,4,1900-01-01 02:00:00,2
7416,SIN INFORMACION,INDAGACIÓN,abril,2020-04-30,jueves,10:00:00,PONAL_WS,1775.0,Lili,17,4,1900-01-01 10:00:00,10
7417,PARQUEADERO,INDAGACIÓN,abril,2020-04-09,jueves,15:30:00,PONAL_WS,1910.0,San Fernando Viejo,19,5,1900-01-01 15:30:00,16
7418,SIN INFORMACION,INDAGACIÓN,mayo,2020-05-01,viernes,21:00:00,PONAL_WS,2004.0,Lleras Camargo,20,1,1900-01-01 21:00:00,21
7419,SIN INFORMACION,INDAGACIÓN,abril,2020-04-30,jueves,17:00:00,PONAL_WS,1504.0,Vallado,15,2,1900-01-01 17:00:00,17
7420,SIN INFORMACION,INDAGACIÓN,abril,2020-04-24,viernes,03:00:00,PONAL_WS,1604.0,Antonio Nariño,16,2,1900-01-01 03:00:00,3
7421,SIN INFORMACION,INDAGACIÓN,abril,2020-04-18,sábado,08:00:00,PONAL_WS,2103.0,Calimio Desepaz,21,1,1900-01-01 08:00:00,8
7422,SIN INFORMACION,INDAGACIÓN,mayo,2020-05-02,sábado,09:30:00,PONAL_WS,2106.0,Desepaz Invicali,21,1,1900-01-01 09:30:00,10
7423,LOCAL COMERCIAL,INDAGACIÓN,abril,2020-04-27,lunes,18:00:00,PONAL_WS,710.0,Las Ceibas,7,3,1900-01-01 18:00:00,18
7424,SIN INFORMACION,INDAGACIÓN,mayo,2020-05-01,viernes,14:20:00,PONAL_WS,1786.0,Cañaverales - Los Samanes,17,3,1900-01-01 14:20:00,14
7425,SIN INFORMACION,INDAGACIÓN,mayo,2020-05-02,sábado,06:30:00,PONAL_WS,1599.0,El Morichal,15,2,1900-01-01 06:30:00,6
7426,SIN INFORMACION,INDAGACIÓN,abril,2020-04-29,miércoles,17:30:00,PONAL_WS,506.0,Metropolitano del Norte,5,3,1900-01-01 17:30:00,18
7427,SIN INFORMACION,INDAGACIÓN,abril,2020-04-30,jueves,04:00:00,PONAL_WS,1011.0,Barrio Departamental,10,4,1900-01-01 04:00:00,4
7428,SIN INFORMACION,INDAGACIÓN,mayo,2020-05-02,sábado,13:30:00,PONAL_WS,2106.0,Desepaz Invicali,21,1,1900-01-01 13:30:00,14
7429,SIN INFORMACION,INDAGACIÓN,abril,2020-04-28,martes,10:00:00,PONAL_WS,1775.0,Lili,17,4,1900-01-01 10:00:00,10
7430,SIN INFORMACION,INDAGACIÓN,abril,2020-04-28,martes,10:30:00,PONAL_WS,1775.0,Lili,17,4,1900-01-01 10:30:00,10
7431,PARQUEADERO,INDAGACIÓN,mayo,2020-05-02,sábado,11:30:00,PONAL_WS,1775.0,Lili,17,4,1900-01-01 11:30:00,12
7432,SIN INFORMACION,INDAGACIÓN,mayo,2020-05-02,sábado,02:00:00,PONAL_WS,310.0,El Calvario,3,3,1900-01-01 02:00:00,2
7433,SIN INFORMACION,INDAGACIÓN,mayo,2020-05-01,viernes,13:30:00,PONAL_WS,2199.0,Planta de Tratamiento,21,1,1900-01-01 13:30:00,14
7434,VIA PUBLICA,INDAGACIÓN,mayo,2020-05-02,sábado,10:10:00,JVILLARREALM1,421.0,Calima,4,3,1900-01-01 10:10:00,10
7435,VIA PUBLICA,INDAGACIÓN,mayo,2020-05-02,sábado,13:00:00,JVILLARREALM1,706.0,Urbanización El Angel del Hogar,7,2,1900-01-01 13:00:00,13
7436,VIA PUBLICA,INDAGACIÓN,mayo,2020-05-02,sábado,19:40:00,JVILLARREALM1,1404.0,Las Orquídeas,14,1,1900-01-01 19:40:00,20
7437,DOMICILIO,INDAGACIÓN,mayo,2020-05-03,domingo,14:30:00,DDOMINGUEZ,1782.0,Las Quintas de Don Simón,17,5,1900-01-01 14:30:00,14
7438,SIN INFORMACION,INDAGACIÓN,abril,2020-04-29,miércoles,02:00:00,HMONSALVEG1,1403.0,Manuela Beltran,14,1,1900-01-01 02:00:00,2
7439,SIN INFORMACION,INDAGACIÓN,mayo,2020-05-02,sábado,16:00:00,PONAL_WS,905.0,Aranjuez,9,3,1900-01-01 16:00:00,16
7440,SIN INFORMACION,INDAGACIÓN,mayo,2020-05-01,viernes,16:30:00,PONAL_WS,421.0,Calima,4,3,1900-01-01 16:30:00,16
7441,SIN INFORMACION,INDAGACIÓN,mayo,2020-05-02,sábado,05:30:00,PONAL_WS,1596.0,Ciudad Cordoba,15,3,1900-01-01 05:30:00,6
7442,SIN INFORMACION,INDAGACIÓN,mayo,2020-05-02,sábado,12:30:00,PONAL_WS,904.0,Guayaquil,9,3,1900-01-01 12:30:00,12
7443,PARQUEADERO,INDAGACIÓN,mayo,2020-05-01,viernes,18:30:00,PONAL_WS,3000.0,Rural,30,2,1900-01-01 18:30:00,18
7444,SIN INFORMACION,INDAGACIÓN,mayo,2020-05-01,viernes,06:00:00,PONAL_WS,1794.0,Prados del Limonar,17,4,1900-01-01 06:00:00,6
7445,SIN INFORMACION,INDAGACIÓN,mayo,2020-05-02,sábado,09:30:00,PONAL_WS,803.0,Saavedra Galindo,8,2,1900-01-01 09:30:00,10
7446,SIN INFORMACION,INDAGACIÓN,mayo,2020-05-02,sábado,20:00:00,PONAL_WS,1202.0,Asturias,12,2,1900-01-01 20:00:00,20
7447,PARQUEADERO,INDAGACIÓN,mayo,2020-05-02,sábado,19:00:00,PONAL_WS,1002.0,El Guabal,10,3,1900-01-01 19:00:00,19
7448,SIN INFORMACION,INDAGACIÓN,abril,2020-04-25,sábado,22:00:00,PONAL_WS,1815.0,El Jordán,18,2,1900-01-01 22:00:00,22
7449,SIN INFORMACION,INDAGACIÓN,mayo,2020-05-01,viernes,19:30:00,PONAL_WS,1118.0,San Pedro Claver,11,2,1900-01-01 19:30:00,20
7450,SIN INFORMACION,INDAGACIÓN,mayo,2020-05-02,sábado,07:30:00,PONAL_WS,1405.0,José Manuel Marroquín II,14,2,1900-01-01 07:30:00,8
7451,SIN INFORMACION,INDAGACIÓN,mayo,2020-05-01,viernes,11:00:00,PONAL_WS,1207.0,Nueva Floresta,12,3,1900-01-01 11:00:00,11
7452,VIA PUBLICA,INDAGACIÓN,abril,2020-04-11,sábado,13:15:00,JGARCIAR12,1402.0,Alirio Mora Beltran,14,2,1900-01-01 13:15:00,13
7453,DOMICILIO,INDAGACIÓN,mayo,2020-05-04,lunes,04:00:00,MBELTRANM1,205.0,Juanambú,2,5,1900-01-01 04:00:00,4
7454,ESTABLECIMIENTO DE COMERCIO,INVESTIGACIÓN,mayo,2020-05-04,lunes,11:40:00,MASALAZA,1697.0,Ciudad 2000,16,4,1900-01-01 11:40:00,12
7455,SIN INFORMACION,INDAGACIÓN,mayo,2020-05-02,sábado,13:30:00,BLARAMIREZ,1106.0,El Jardín,11,3,1900-01-01 13:30:00,14
7456,SIN INFORMACION,INDAGACIÓN,mayo,2020-05-02,sábado,23:00:00,PONAL_WS,209.0,San Vicente,2,4,1900-01-01 23:00:00,23
7457,SIN INFORMACION,INDAGACIÓN,mayo,2020-05-02,sábado,16:30:00,PONAL_WS,803.0,Saavedra Galindo,8,2,1900-01-01 16:30:00,16
7458,SIN INFORMACION,INDAGACIÓN,mayo,2020-05-02,sábado,19:30:00,PONAL_WS,1890.0,Sector Alto de los Chorros,18,1,1900-01-01 19:30:00,20
7459,SIN INFORMACION,INDAGACIÓN,mayo,2020-05-03,domingo,06:00:00,PONAL_WS,1599.0,El Morichal,15,2,1900-01-01 06:00:00,6
7460,SIN INFORMACION,INDAGACIÓN,abril,2020-04-29,miércoles,17:30:00,PONAL_WS,1778.0,Santa Anita - La Selva,17,5,1900-01-01 17:30:00,18
7461,SIN INFORMACION,INDAGACIÓN,mayo,2020-05-03,domingo,17:00:00,PONAL_WS,610.0,Ciudadela Floralia,6,2,1900-01-01 17:00:00,17
7462,SIN INFORMACION,INDAGACIÓN,mayo,2020-05-03,domingo,19:30:00,PONAL_WS,1794.0,Prados del Limonar,17,4,1900-01-01 19:30:00,20
7463,SIN INFORMACION,INDAGACIÓN,mayo,2020-05-03,domingo,03:00:00,PONAL_WS,703.0,Alfonso Lopez III,7,3,1900-01-01 03:00:00,3
7464,SIN INFORMACION,INDAGACIÓN,abril,2020-04-25,sábado,10:00:00,PONAL_WS,1813.0,Alférez Real,18,3,1900-01-01 10:00:00,10
7465,SIN INFORMACION,INDAGACIÓN,mayo,2020-05-03,domingo,06:20:00,PONAL_WS,410.0,Popular,4,3,1900-01-01 06:20:00,6
7466,SIN INFORMACION,INDAGACIÓN,mayo,2020-05-04,lunes,06:00:00,PONAL_WS,1207.0,Nueva Floresta,12,3,1900-01-01 06:00:00,6
7467,SIN INFORMACION,INDAGACIÓN,mayo,2020-05-04,lunes,06:00:00,PONAL_WS,1910.0,San Fernando Viejo,19,5,1900-01-01 06:00:00,6
7468,SIN INFORMACION,INDAGACIÓN,mayo,2020-05-01,viernes,20:00:00,PONAL_WS,1010.0,La Selva,10,3,1900-01-01 20:00:00,20
7469,SIN INFORMACION,INDAGACIÓN,abril,2020-04-30,jueves,16:30:00,PONAL_WS,1403.0,Manuela Beltran,14,1,1900-01-01 16:30:00,16
7470,SIN INFORMACION,INDAGACIÓN,mayo,2020-05-03,domingo,11:30:00,PONAL_WS,206.0,Centenario,2,5,1900-01-01 11:30:00,12
7471,SIN INFORMACION,INDAGACIÓN,mayo,2020-05-04,lunes,08:00:00,PONAL_WS,210.0,Santa Mónica,2,5,1900-01-01 08:00:00,8
7472,SIN INFORMACION,INDAGACIÓN,mayo,2020-05-04,lunes,05:30:00,PONAL_WS,1923.0,Camino Real - Los Fundadores,19,5,1900-01-01 05:30:00,6
